"","DATE","BOROUGH","Fri","Mon","Sat","Sun","Thu","Tue","Wed","YEAR","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","DAY","COLLISION_DATE","TEMP","DEWP","SLP","VISIB","WDSP","MXPSD","GUST","MAX","MIN","PRCP","SNDP","FOG","CYC_KILL","CYC_INJD","MOTO_KILL","MOTO_INJD","PEDS_KILL","PEDS_INJD","PERS_KILL","PERS_INJD","NUM_COLS"
"109","19-08-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,0,0,0,0,19,"19-08-2012",68.7,55,1014.2,10,1.3,12,999.9,75,62.1,0.23,999.9,0,0,0,0,7,0,0,0,7,27
"110","19-08-2012","BRONX",0,0,1,0,0,0,0,2012,0,1,0,0,0,0,0,0,0,0,0,0,19,"19-08-2012",68.7,55,1014.2,10,1.3,12,999.9,75,62.1,0.23,999.9,0,0,1,0,11,0,5,0,17,56
"111","21-10-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,21,"21-10-2012",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,0,0,0,16,0,3,0,19,75
"112","21-10-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,21,"21-10-2012",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,0,2,0,21,0,9,0,34,99
"113","21-10-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,21,"21-10-2012",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,0,0,0,16,0,2,0,18,55
"114","21-10-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,21,"21-10-2012",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,0,2,0,36,0,5,0,43,110
"115","21-10-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,21,"21-10-2012",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,0,0,0,2,0,1,0,3,17
"116","02-11-2012","QUEENS",0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,"02-11-2012",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,0,6,0,23,1,5,1,34,93
"117","02-11-2012","MANHATTAN",0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,"02-11-2012",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,0,1,0,3,0,5,0,9,66
"118","02-11-2012","BROOKLYN",0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,"02-11-2012",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,0,3,0,5,0,8,0,16,80
"119","02-11-2012","STATEN ISLAND",0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,"02-11-2012",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,0,0,0,1,0,3,0,4,18
"120","02-11-2012","BRONX",0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,"02-11-2012",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,0,1,0,5,0,1,0,7,37
"121","29-12-2012","BROOKLYN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,29,"29-12-2012",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,999.9,1,0,1,0,19,0,17,0,37,123
"122","29-12-2012","QUEENS",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,29,"29-12-2012",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,999.9,1,0,0,0,24,0,15,0,39,103
"123","29-12-2012","STATEN ISLAND",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,29,"29-12-2012",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,999.9,1,0,0,1,5,0,1,0,6,32
"124","29-12-2012","MANHATTAN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,29,"29-12-2012",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,999.9,1,0,1,0,6,0,14,0,21,84
"125","29-12-2012","BRONX",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,29,"29-12-2012",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,999.9,1,0,1,0,7,1,5,1,13,45
"126","18-11-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,18,"18-11-2012",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,0,2,1,21,0,8,0,31,115
"127","18-11-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,18,"18-11-2012",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,0,2,0,19,0,4,0,25,122
"128","18-11-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,18,"18-11-2012",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,0,0,0,16,0,3,0,19,80
"129","18-11-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,18,"18-11-2012",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,0,0,0,11,0,0,0,11,19
"130","18-11-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,18,"18-11-2012",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,0,0,0,9,0,7,0,16,39
"131","05-11-2012","BRONX",0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,5,"05-11-2012",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,0,2,0,9,0,3,0,14,53
"132","05-11-2012","BROOKLYN",0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,5,"05-11-2012",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,0,4,0,23,0,16,0,43,135
"133","05-11-2012","STATEN ISLAND",0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,5,"05-11-2012",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,0,0,0,8,0,0,0,8,25
"134","05-11-2012","MANHATTAN",0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,5,"05-11-2012",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,0,2,0,8,0,3,0,13,85
"135","05-11-2012","QUEENS",0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,5,"05-11-2012",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,0,2,0,24,0,4,0,30,106
"136","01-11-2012","QUEENS",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,"01-11-2012",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,0,2,0,25,0,6,0,33,115
"137","01-11-2012","BROOKLYN",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,"01-11-2012",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,0,11,0,20,0,3,0,34,121
"138","01-11-2012","MANHATTAN",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,"01-11-2012",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,0,5,0,17,0,7,0,29,72
"139","01-11-2012","BRONX",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,"01-11-2012",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,0,0,0,2,0,1,0,3,47
"140","01-11-2012","STATEN ISLAND",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,1,"01-11-2012",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,0,0,1,4,0,1,0,5,20
"141","04-11-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,4,"04-11-2012",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,0,2,0,16,0,1,0,19,67
"142","04-11-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,4,"04-11-2012",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,0,3,0,21,0,4,0,28,82
"143","04-11-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,4,"04-11-2012",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,0,0,0,6,0,9,0,15,85
"144","04-11-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,4,"04-11-2012",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,0,1,0,4,0,4,0,9,12
"145","04-11-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,4,"04-11-2012",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,0,0,0,8,0,2,0,10,41
"146","23-09-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,1,23,"23-09-2012",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,0,0,0,11,0,4,0,15,47
"147","23-09-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,1,23,"23-09-2012",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,0,1,0,12,0,3,0,16,104
"148","23-09-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,1,23,"23-09-2012",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,0,2,0,26,0,7,0,35,113
"149","23-09-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,1,23,"23-09-2012",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,0,0,0,11,0,0,0,11,27
"150","23-09-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,1,23,"23-09-2012",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,0,8,0,27,0,13,0,48,109
"151","16-12-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,16,"16-12-2012",44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,999.9,0,0,3,2,28,1,15,1,46,115
"152","16-12-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,16,"16-12-2012",44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,999.9,0,0,0,0,14,0,4,0,18,48
"153","16-12-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,16,"16-12-2012",44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,999.9,0,0,1,0,21,0,12,0,34,97
"154","16-12-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,16,"16-12-2012",44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,999.9,0,0,2,0,35,0,10,0,47,120
"155","16-12-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,16,"16-12-2012",44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,999.9,0,0,0,0,1,0,2,0,3,30
"156","24-11-2012","QUEENS",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,24,"24-11-2012",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,999.9,1,0,2,0,27,0,3,0,32,124
"157","24-11-2012","BROOKLYN",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,24,"24-11-2012",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,999.9,1,0,2,0,34,0,3,0,39,113
"158","24-11-2012","BRONX",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,24,"24-11-2012",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,999.9,1,0,1,0,18,0,3,0,22,46
"159","24-11-2012","STATEN ISLAND",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,24,"24-11-2012",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,999.9,1,0,0,0,4,0,1,0,5,20
"160","24-11-2012","MANHATTAN",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,24,"24-11-2012",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,999.9,1,0,0,0,19,0,5,0,24,91
"161","03-11-2012","QUEENS",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,3,"03-11-2012",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,0,1,0,21,0,6,0,28,90
"162","03-11-2012","MANHATTAN",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,3,"03-11-2012",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,0,2,0,7,0,5,0,14,52
"163","03-11-2012","BRONX",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,3,"03-11-2012",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,0,0,0,10,0,1,0,11,25
"164","03-11-2012","BROOKLYN",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,3,"03-11-2012",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,0,1,0,12,0,7,0,20,78
"165","03-11-2012","STATEN ISLAND",1,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,1,0,0,3,"03-11-2012",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,0,0,0,3,0,1,0,4,20
"166","23-12-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,23,"23-12-2012",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,999.9,0,0,3,0,10,0,1,0,14,71
"167","23-12-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,23,"23-12-2012",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,999.9,0,0,0,0,25,0,8,0,33,119
"168","23-12-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,23,"23-12-2012",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,999.9,0,0,1,0,23,0,6,0,30,90
"169","23-12-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,23,"23-12-2012",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,999.9,0,0,0,0,3,0,0,0,3,20
"170","23-12-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,23,"23-12-2012",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,999.9,0,0,1,0,13,0,0,0,14,43
"171","30-10-2012","QUEENS",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,30,"30-10-2012",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,0,2,0,8,0,2,0,12,77
"172","30-10-2012","BROOKLYN",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,30,"30-10-2012",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,0,3,0,17,0,4,0,24,107
"173","30-10-2012","MANHATTAN",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,30,"30-10-2012",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,0,2,0,3,0,4,0,9,79
"174","30-10-2012","BRONX",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,30,"30-10-2012",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,0,0,0,15,0,1,0,16,41
"175","30-10-2012","STATEN ISLAND",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,30,"30-10-2012",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,0,0,0,4,0,0,0,4,11
"176","28-10-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,28,"28-10-2012",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,0,0,0,23,0,2,0,25,58
"177","28-10-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,28,"28-10-2012",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,0,3,0,12,0,5,0,20,69
"178","28-10-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,28,"28-10-2012",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,0,0,0,26,0,0,0,26,83
"179","28-10-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,28,"28-10-2012",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,0,5,0,30,0,5,0,40,107
"180","28-10-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,28,"28-10-2012",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,0,0,0,4,0,0,0,4,17
"181","30-12-2012","MANHATTAN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2012",32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,999.9,0,0,1,0,12,0,13,0,26,103
"182","30-12-2012","BRONX",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2012",32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,999.9,0,0,0,0,14,0,6,0,20,41
"183","30-12-2012","QUEENS",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2012",32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,999.9,0,0,1,0,25,0,6,0,32,90
"184","30-12-2012","BROOKLYN",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2012",32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,999.9,0,0,0,0,19,0,9,0,28,101
"185","30-12-2012","STATEN ISLAND",0,0,1,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2012",32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,999.9,0,0,0,0,4,0,1,0,5,13
"186","15-11-2012","MANHATTAN",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,15,"15-11-2012",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,0,3,0,17,0,7,0,27,121
"187","15-11-2012","QUEENS",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,15,"15-11-2012",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,0,1,0,14,0,4,0,19,140
"188","15-11-2012","BROOKLYN",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,15,"15-11-2012",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,0,7,0,20,1,17,1,44,148
"189","15-11-2012","STATEN ISLAND",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,15,"15-11-2012",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,0,0,0,5,0,3,0,8,31
"190","15-11-2012","BRONX",0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,1,0,0,15,"15-11-2012",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,0,0,0,6,0,5,0,11,54
"191","22-12-2012","MANHATTAN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,22,"22-12-2012",37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,1,0,6,0,2,0,9,108
"192","22-12-2012","STATEN ISLAND",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,22,"22-12-2012",37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,0,0,6,0,2,0,8,32
"193","22-12-2012","BRONX",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,22,"22-12-2012",37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,1,0,10,0,4,0,15,52
"194","22-12-2012","QUEENS",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,22,"22-12-2012",37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,0,0,29,0,8,0,37,135
"195","22-12-2012","BROOKLYN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,22,"22-12-2012",37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,3,0,35,0,7,0,45,119
"196","20-12-2012","BROOKLYN",0,0,0,0,0,0,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,20,"20-12-2012",39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,1,0,35,0,8,0,44,134
"197","20-12-2012","QUEENS",0,0,0,0,0,0,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,20,"20-12-2012",39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,2,0,23,0,12,0,37,142
"198","20-12-2012","MANHATTAN",0,0,0,0,0,0,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,20,"20-12-2012",39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,2,0,17,1,10,1,29,141
"199","20-12-2012","STATEN ISLAND",0,0,0,0,0,0,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,20,"20-12-2012",39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,0,0,10,0,4,0,14,42
"200","20-12-2012","BRONX",0,0,0,0,0,0,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,20,"20-12-2012",39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,1,0,3,0,4,0,8,41
"201","17-10-2012","BRONX",0,0,0,0,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,17,"17-10-2012",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,0,0,6,0,4,0,10,58
"202","17-10-2012","MANHATTAN",0,0,0,0,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,17,"17-10-2012",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,1,0,4,0,11,0,16,123
"203","17-10-2012","QUEENS",0,0,0,0,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,17,"17-10-2012",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,2,0,39,0,9,0,50,137
"204","17-10-2012","BROOKLYN",0,0,0,0,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,17,"17-10-2012",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,9,0,28,0,8,0,46,147
"205","17-10-2012","STATEN ISLAND",0,0,0,0,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,17,"17-10-2012",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,1,0,14,0,2,0,17,45
"206","08-12-2012","MANHATTAN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,8,"08-12-2012",47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,2,0,8,0,9,0,19,143
"207","08-12-2012","BROOKLYN",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,8,"08-12-2012",47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,34,1,10,1,45,116
"208","08-12-2012","QUEENS",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,8,"08-12-2012",47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,37,0,15,0,53,153
"209","08-12-2012","BRONX",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,8,"08-12-2012",47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,21,0,3,0,25,55
"210","08-12-2012","STATEN ISLAND",1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,8,"08-12-2012",47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,0,0,7,0,0,0,7,30
"211","11-07-2012","BROOKLYN",0,0,0,0,0,1,0,2012,0,0,0,0,0,1,0,0,0,0,0,0,11,"11-07-2012",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,11,0,43,0,4,0,58,149
"212","11-07-2012","MANHATTAN",0,0,0,0,0,1,0,2012,0,0,0,0,0,1,0,0,0,0,0,0,11,"11-07-2012",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,8,0,10,0,9,0,27,117
"213","11-07-2012","BRONX",0,0,0,0,0,1,0,2012,0,0,0,0,0,1,0,0,0,0,0,0,11,"11-07-2012",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,1,0,10,0,6,0,17,58
"214","11-07-2012","QUEENS",0,0,0,0,0,1,0,2012,0,0,0,0,0,1,0,0,0,0,0,0,11,"11-07-2012",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,2,0,23,0,3,0,28,128
"215","11-07-2012","STATEN ISLAND",0,0,0,0,0,1,0,2012,0,0,0,0,0,1,0,0,0,0,0,0,11,"11-07-2012",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,0,0,6,0,1,0,7,26
"216","16-10-2012","QUEENS",0,1,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,16,"16-10-2012",55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,3,0,34,0,10,0,47,133
