day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,CYCLISTS_KILLED,CYCLISTS_INJURED,MOTORISTS_KILLED,MOTORISTS_INJURED,PEDS_KILLED,PEDS_INJURED,PERSONS_KILLED,PERSONS_INJURED,NUM_COLLISIONS
6,2020,11,07,2020-11-07,60.4,55.5,1022.9,8.3,11.2,17.1,22.0,68.0,55.9,0.0,999.9,1,2,23,0,133,0,17,2,173,329
5,2013,11,15,2013-11-15,53.0,39.1,1022.7,10.0,12.3,17.1,20.0,57.9,48.9,0.0,999.9,0,0,14,1,133,1,35,2,182,617
1,2015,11,30,2015-11-30,40.5,26.7,1029.5,10.0,11.3,17.1,25.1,48.9,30.9,0.0,999.9,0,0,10,0,89,1,33,1,132,611
7,2019,11,10,2019-11-10,48.3,37.2,1019.5,10.0,8.8,17.1,999.9,54.0,32.0,0.0,999.9,0,0,9,0,94,0,11,0,114,457
1,2017,11,06,2017-11-06,62.2,61.6,1016.0,7.4,11.8,17.1,19.0,66.0,48.9,0.0,999.9,1,0,16,2,114,0,34,2,167,682
3,2017,11,15,2017-11-15,43.9,37.1,1024.1,10.0,11.3,17.1,999.9,48.9,39.0,0.0,999.9,0,0,14,0,148,0,31,0,193,713
7,2015,11,22,2015-11-22,50.1,45.5,1015.0,8.1,6.6,17.1,22.9,57.2,39.0,0.0,999.9,0,0,9,0,88,0,19,0,116,431
6,2017,11,18,2017-11-18,43.5,31.4,1013.0,10.0,9.4,17.1,27.0,53.1,28.0,0.0,999.9,0,0,6,2,129,0,40,2,174,629
6,2018,11,24,2018-11-24,41.4,31.9,1023.6,10.0,11.5,17.1,24.1,50.0,19.0,0.0,999.9,0,0,10,0,106,0,36,0,152,536
3,2018,11,28,2018-11-28,41.0,30.4,992.9,10.0,12.5,17.1,28.0,51.1,36.0,0.03,999.9,0,0,12,0,74,1,44,1,130,573
2,2018,11,06,2018-11-06,56.8,56.2,1014.3,2.1,12.1,17.1,25.1,61.0,39.0,0.38,999.9,1,0,13,0,154,0,50,0,217,679
3,2013,11,20,2013-11-20,38.0,21.5,1028.8,10.0,14.5,17.1,25.1,52.0,34.0,0.0,999.9,0,0,9,0,104,0,34,0,147,607
4,2019,11,07,2019-11-07,51.4,42.7,1023.4,9.8,7.8,17.1,999.9,60.1,35.1,0.0,999.9,0,0,15,1,113,1,50,2,178,669
5,2016,11,04,2016-11-04,53.6,44.3,1015.1,10.0,12.1,17.1,22.9,63.0,48.9,0.0,999.9,0,0,14,0,170,1,53,1,241,777
7,2014,11,09,2014-11-09,53.2,42.7,1014.0,10.0,9.1,17.1,24.1,59.0,37.0,0.0,999.9,0,0,5,0,77,1,19,1,101,419
7,2020,11,01,2020-11-01,57.2,54.2,1016.7,8.4,10.9,17.1,22.9,61.0,54.0,0.0,999.9,1,1,13,0,121,0,15,1,149,308
4,2017,11,09,2017-11-09,48.3,39.9,1022.1,10.0,8.7,17.1,20.0,54.0,43.0,0.1,999.9,0,0,15,0,137,1,28,1,180,702
2,2017,11,14,2017-11-14,46.1,39.0,1024.1,10.0,12.3,17.1,22.9,52.0,42.1,0.1,999.9,0,0,9,0,115,1,20,1,145,647
6,2016,11,19,2016-11-19,50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54.0,48.0,0.0,999.9,0,0,16,1,171,1,37,2,228,692
3,2019,11,20,2019-11-20,44.8,39.8,1009.7,9.1,10.0,18.1,22.9,51.1,41.0,0.04,999.9,0,0,7,0,96,0,26,0,129,526
1,2018,11,26,2018-11-26,45.4,42.8,1011.9,7.8,8.1,18.1,28.0,48.9,42.8,0.04,999.9,0,0,13,0,127,3,89,3,229,743
6,2020,11,21,2020-11-21,57.7,48.4,1024.7,9.3,10.3,18.1,999.9,64.9,51.1,0.0,999.9,0,0,18,0,114,0,17,0,149,314
4,2017,11,30,2017-11-30,43.2,34.0,1024.6,10.0,10.1,18.1,27.0,59.0,33.1,0.0,999.9,0,0,11,0,121,0,33,0,165,663
5,2018,11,09,2018-11-09,48.3,37.1,1025.5,10.0,11.1,18.1,22.0,57.9,39.0,0.0,999.9,0,0,16,0,134,0,81,0,231,867
1,2017,11,27,2017-11-27,43.0,28.8,1013.8,10.0,12.4,18.1,26.0,52.0,39.0,0.0,999.9,0,0,7,0,102,0,33,0,142,635
2,2015,11,17,2015-11-17,45.3,31.2,1030.8,10.0,11.9,18.1,24.1,60.1,37.9,0.0,999.9,0,0,14,0,103,0,45,0,162,684
3,2020,11,25,2020-11-25,45.1,35.1,1029.5,10.0,9.7,18.1,999.9,55.9,30.0,0.0,999.9,0,0,19,1,89,0,13,1,121,276
4,2015,11,19,2015-11-19,50.4,43.6,1028.9,10.0,11.8,18.1,999.9,57.0,30.9,0.0,999.9,0,0,9,0,88,0,103,0,200,797
6,2013,11,23,2013-11-23,47.3,34.3,1010.4,9.6,9.9,18.1,27.0,54.0,39.0,0.08,999.9,0,0,11,0,137,0,37,0,185,536
5,2013,11,22,2013-11-22,46.2,41.9,1024.5,9.4,5.6,18.1,25.1,54.0,30.9,0.0,999.9,0,0,10,0,108,3,38,3,156,702
4,2018,11,08,2018-11-08,52.1,38.7,1020.3,9.9,11.1,18.1,22.0,61.0,44.1,0.0,999.9,0,0,16,0,96,1,24,1,136,631
5,2014,11,14,2014-11-14,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,999.9,0,0,14,0,116,0,35,0,165,654
5,2012,11,30,2012-11-30,41.3,25.8,1027.7,9.3,4.7,18.1,22.9,46.0,35.6,0.0,999.9,0,0,10,1,87,0,43,1,140,576
7,2016,11,27,2016-11-27,43.4,34.6,1014.3,10.0,13.2,18.1,24.1,48.9,39.9,0.05,999.9,0,0,7,0,68,0,24,0,101,466
2,2017,11,07,2017-11-07,53.0,46.7,1019.6,9.8,12.5,18.1,25.1,66.0,48.0,0.05,999.9,0,0,8,1,97,1,76,2,181,710
1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10.0,5.5,19.0,23.9,48.2,37.9,0.0,999.9,0,0,11,0,90,0,29,0,130,479
2,2013,11,26,2013-11-26,44.4,33.4,1026.6,10.0,11.3,19.0,26.0,50.0,23.0,0.0,999.9,0,0,8,0,132,3,103,3,243,867
1,2016,11,28,2016-11-28,39.5,26.7,1019.2,10.0,11.2,19.0,25.1,46.9,33.1,0.0,999.9,0,0,9,0,95,0,38,0,142,647
2,2018,11,20,2018-11-20,48.2,46.3,1012.0,9.2,7.0,19.0,25.1,52.0,43.0,0.0,999.9,0,0,8,0,118,0,32,0,158,695
3,2016,11,23,2016-11-23,37.1,23.3,1019.9,10.0,12.0,19.0,25.1,44.1,30.9,0.0,999.9,0,0,8,0,118,0,47,0,175,807
2,2016,11,15,2016-11-15,54.8,50.1,1014.2,8.6,9.9,19.0,27.0,62.1,46.9,0.0,999.9,0,0,12,0,122,1,59,1,193,741
4,2016,11,10,2016-11-10,49.4,40.5,1011.2,10.0,10.9,19.0,27.0,61.0,44.1,0.0,999.9,0,0,9,0,102,0,40,0,154,706
2,2014,11,25,2014-11-25,56.7,53.5,1014.0,3.6,11.2,19.0,26.0,61.0,50.0,0.26,999.9,1,1,14,0,85,0,26,1,125,599
7,2017,11,05,2017-11-05,54.5,49.5,1026.0,10.0,10.8,19.0,22.9,61.0,46.9,0.0,999.9,0,0,7,0,127,0,27,0,161,519
2,2017,11,21,2017-11-21,51.1,39.0,1020.3,10.0,15.3,19.0,27.0,57.9,37.0,0.0,999.9,0,0,9,0,135,0,50,0,194,790
5,2019,11,22,2019-11-22,48.1,43.4,1011.4,8.8,10.6,19.0,29.9,57.0,32.0,0.01,999.9,0,0,8,0,115,1,32,1,155,633
2,2019,11,19,2019-11-19,46.5,43.1,1005.8,8.4,7.5,19.0,27.0,51.1,43.0,0.38,999.9,0,0,5,0,103,0,38,0,146,629
5,2015,11,20,2015-11-20,57.0,52.8,1017.7,7.2,13.6,19.0,25.1,61.0,46.9,0.08,999.9,0,0,19,0,127,0,57,0,203,819
3,2014,11,19,2014-11-19,33.6,14.6,1018.3,10.0,14.4,19.0,25.1,39.0,30.0,0.02,999.9,0,0,5,1,112,0,24,1,141,633
4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10.0,6.0,19.0,23.9,57.2,43.0,0.04,999.9,0,0,18,1,82,0,21,1,121,439
4,2019,11,21,2019-11-21,43.3,36.2,1017.1,10.0,13.0,20.0,26.0,48.9,34.0,0.09,999.9,0,0,8,0,128,0,49,0,186,647
6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,5,0,107,0,15,0,127,458
5,2018,11,02,2018-11-02,60.0,57.8,1010.6,5.2,13.9,20.0,27.0,64.0,55.0,0.01,999.9,0,0,17,0,176,1,35,1,228,746
3,2018,11,07,2018-11-07,57.9,52.2,1012.9,8.4,13.7,20.0,26.0,62.6,55.0,0.35,999.9,0,0,22,1,153,2,46,3,224,696
6,2014,11,08,2014-11-08,43.9,29.7,1012.0,10.0,13.9,20.0,32.1,55.0,37.0,0.03,999.9,0,0,9,0,87,2,36,2,132,543
1,2013,11,04,2013-11-04,42.0,26.0,1032.0,10.0,13.9,20.0,25.1,55.0,39.0,0.0,999.9,0,0,13,0,105,0,40,0,158,658
1,2018,11,05,2018-11-05,47.5,41.9,1030.9,9.7,9.2,20.0,32.1,53.1,37.0,0.0,999.9,0,0,7,0,130,1,58,1,195,759
4,2013,11,07,2013-11-07,57.8,55.7,1015.6,7.1,11.4,20.0,28.0,64.0,37.0,0.01,999.9,0,0,7,0,106,0,38,0,151,646
7,2016,11,06,2016-11-06,49.9,42.3,1019.1,9.0,10.5,20.0,28.9,55.9,36.0,0.0,999.9,0,0,16,0,97,0,28,0,142,532
6,2018,11,17,2018-11-17,44.5,31.4,1015.5,10.0,12.1,20.0,26.0,50.0,41.0,0.03,999.9,0,0,10,1,124,0,21,1,159,559
4,2018,11,15,2018-11-15,34.0,18.9,1033.3,9.9,10.6,20.0,28.0,44.1,28.9,0.0,999.9,0,0,4,1,176,1,48,2,228,1065
5,2013,11,08,2013-11-08,47.1,32.0,1012.2,10.0,13.7,20.0,27.0,64.0,41.0,1.56,999.9,0,0,20,0,100,1,35,1,155,682
2,2016,11,29,2016-11-29,43.8,38.5,1021.7,8.5,9.7,20.0,27.0,53.6,33.1,0.0,999.9,0,0,8,0,146,0,78,0,236,752
3,2017,11,29,2017-11-29,52.2,47.6,1019.8,9.8,14.6,20.0,26.0,59.0,46.0,0.0,999.9,0,0,19,0,133,0,32,0,184,701
6,2015,11,21,2015-11-21,48.8,34.7,1021.5,10.0,14.3,20.0,28.9,61.0,39.9,0.78,999.9,0,0,9,0,89,1,27,1,125,597
2,2015,11,24,2015-11-24,37.5,17.0,1024.6,10.0,11.7,20.0,25.1,48.0,30.9,0.25,999.9,0,0,5,0,103,0,32,0,140,733
7,2017,11,26,2017-11-26,48.9,39.7,1007.2,9.9,12.2,21.0,31.1,55.9,41.0,0.0,999.9,0,0,5,0,121,1,24,1,150,485
7,2018,11,04,2018-11-04,47.7,32.3,1029.1,10.0,9.9,21.0,32.1,63.0,37.0,0.45,999.9,0,0,6,0,106,0,34,0,146,502
6,2013,11,09,2013-11-09,41.7,22.4,1020.4,10.0,12.9,21.0,28.9,51.1,37.9,0.03,999.9,0,0,10,3,109,0,29,3,148,571
6,2019,11,23,2019-11-23,40.4,24.6,1012.4,10.0,13.9,21.0,32.1,57.0,36.0,0.22,999.9,0,0,6,1,129,1,27,2,162,528
5,2017,11,10,2017-11-10,44.6,33.5,1016.1,10.0,12.3,21.0,28.9,55.0,32.0,0.05,999.9,0,0,14,0,103,3,41,3,158,724
3,2012,11,28,2012-11-28,37.5,28.8,1022.7,9.3,7.1,21.0,28.0,44.6,34.0,0.59,999.9,0,0,11,0,59,0,42,0,112,512
6,2017,11,04,2017-11-04,53.6,44.6,1024.3,9.3,13.9,21.0,32.1,66.0,46.9,0.0,999.9,0,0,23,0,109,0,31,0,163,613
3,2018,11,21,2018-11-21,39.9,28.6,1014.7,9.7,13.8,21.0,27.0,46.0,34.0,0.04,999.9,0,0,10,1,123,0,32,1,165,732
1,2017,11,20,2017-11-20,40.5,24.6,1010.3,10.0,15.4,21.0,35.9,45.0,37.9,0.18,999.9,0,0,9,0,129,0,44,0,182,748
7,2016,11,13,2016-11-13,51.3,36.2,1017.2,10.0,14.2,21.0,28.0,57.0,37.9,0.0,999.9,0,0,11,0,126,3,24,3,161,518
5,2014,11,07,2014-11-07,52.5,46.7,999.0,7.9,11.7,21.0,29.9,59.0,46.0,0.85,999.9,0,0,18,0,109,0,44,0,171,641
4,2012,11,15,2012-11-15,40.4,25.0,1029.7,10.0,5.3,21.0,27.0,48.2,36.0,0.0,999.9,0,0,12,0,79,1,38,1,129,623
6,2019,11,09,2019-11-09,35.3,21.8,1024.6,10.0,10.2,21.0,29.9,48.9,32.0,0.06,999.9,0,1,9,1,109,0,18,2,136,502
6,2015,11,07,2015-11-07,61.4,54.7,1013.4,6.9,10.9,21.0,26.0,64.9,57.0,0.0,999.9,0,0,14,0,86,1,21,1,121,500
7,2019,11,17,2019-11-17,41.5,29.4,1027.1,10.0,14.2,22.0,29.9,46.0,34.0,0.0,999.9,0,0,3,1,86,0,15,1,104,444
6,2017,11,11,2017-11-11,30.2,18.0,1029.7,10.0,12.6,22.0,28.9,36.0,26.1,0.0,999.9,0,0,15,0,98,0,39,0,152,623
6,2016,11,12,2016-11-12,42.1,25.4,1019.6,10.0,13.9,22.0,29.9,46.0,39.0,0.0,999.9,0,0,11,0,119,0,24,0,157,603
2,2013,11,19,2013-11-19,47.0,29.2,1010.1,9.8,14.0,22.0,28.9,60.1,39.9,0.26,999.9,0,0,15,0,91,0,49,0,155,600
3,2012,11,14,2012-11-14,42.8,29.9,1031.9,9.6,7.7,22.0,28.9,46.9,37.0,0.33,999.9,0,0,9,1,83,0,43,1,135,625
5,2014,11,21,2014-11-21,36.8,15.4,1017.4,10.0,15.8,22.0,35.9,53.1,32.0,0.0,999.9,0,0,6,0,115,0,41,0,162,677
7,2015,11,08,2015-11-08,53.2,35.5,1021.8,10.0,11.0,22.0,28.9,64.9,46.9,0.0,999.9,0,0,12,1,103,1,16,2,131,472
5,2014,11,28,2014-11-28,37.0,30.9,1015.6,9.3,12.6,22.0,29.9,46.0,34.0,0.05,999.9,0,0,5,0,73,0,39,0,117,444
4,2013,11,14,2013-11-14,42.8,27.4,1021.3,10.0,14.2,22.0,28.9,50.0,30.0,0.0,999.9,0,0,7,0,100,1,54,1,161,620
1,2013,11,11,2013-11-11,47.1,30.4,1015.7,10.0,15.9,22.0,31.1,60.1,42.1,0.01,999.9,0,0,3,0,82,3,29,3,114,456
4,2017,11,16,2017-11-16,46.6,43.4,1015.0,8.9,10.1,22.9,28.9,54.0,39.0,0.0,999.9,0,0,12,0,190,0,49,0,251,811
2,2013,11,12,2013-11-12,45.7,36.8,1015.0,8.5,16.5,22.9,28.9,55.0,32.0,0.0,999.9,0,0,8,0,110,1,33,1,151,647
3,2017,11,22,2017-11-22,54.2,52.3,1014.0,8.0,13.5,22.9,34.0,57.9,45.0,0.0,999.9,0,0,10,0,140,1,35,1,185,774
4,2020,11,12,2020-11-12,60.7,59.0,1013.7,3.7,11.3,22.9,31.1,64.9,51.8,0.84,999.9,1,0,21,1,93,1,35,2,149,327
4,2018,11,22,2018-11-22,24.9,4.8,1022.1,10.0,19.2,22.9,33.0,44.1,19.0,0.0,999.9,0,0,4,0,93,0,20,0,117,412
1,2020,11,02,2020-11-02,42.1,25.5,1002.5,10.0,20.4,22.9,35.9,46.0,37.0,0.44,999.9,1,0,13,1,107,0,19,1,139,327
5,2017,11,17,2017-11-17,43.8,33.2,1009.4,9.9,15.6,22.9,35.9,54.0,42.1,0.55,999.9,0,1,16,0,138,0,37,1,191,814
4,2017,11,23,2017-11-23,38.7,30.1,1015.0,10.0,11.1,22.9,35.9,57.0,34.0,0.28,999.9,0,0,4,0,142,0,17,0,161,469
3,2016,11,30,2016-11-30,52.9,51.3,1013.1,4.1,12.6,22.9,33.0,57.2,48.2,1.05,999.9,1,0,12,0,112,0,64,0,194,730
4,2014,11,20,2014-11-20,45.7,32.6,1014.0,9.8,16.1,22.9,31.1,53.1,28.9,0.03,999.9,0,0,9,1,70,1,34,2,113,635
3,2019,11,13,2019-11-13,29.0,11.6,1019.9,9.3,17.5,22.9,35.9,33.1,23.0,0.25,999.9,0,0,14,0,112,0,40,0,166,599
5,2016,11,18,2016-11-18,50.9,44.1,1014.8,10.0,18.0,22.9,28.9,55.0,41.0,0.0,999.9,0,0,17,0,154,1,40,1,213,776
7,2015,11,15,2015-11-15,47.6,32.3,1020.3,10.0,14.3,22.9,27.0,55.9,41.0,0.0,999.9,0,0,14,0,98,0,21,0,133,500
3,2017,11,08,2017-11-08,47.0,43.6,1020.7,9.7,16.7,22.9,29.9,57.0,44.1,0.37,999.9,0,0,4,0,104,0,32,0,140,662
4,2020,11,19,2020-11-19,37.2,24.1,1034.1,10.0,11.3,22.9,31.1,51.1,23.0,0.0,999.9,0,0,16,0,87,0,17,0,120,279
7,2019,11,24,2019-11-24,50.2,45.5,1000.6,7.5,13.0,22.9,35.9,57.9,36.0,0.1,999.9,0,0,12,0,137,0,27,0,176,517
7,2012,11,25,2012-11-25,36.6,17.2,1011.6,10.0,7.1,22.9,30.9,41.0,33.1,0.0,999.9,0,0,12,0,95,1,13,1,120,415
3,2018,11,14,2018-11-14,39.3,20.6,1021.6,10.0,16.5,24.1,28.9,61.0,33.1,1.22,999.9,0,0,4,0,131,0,36,0,171,688
4,2018,11,29,2018-11-29,41.3,29.0,1002.8,10.0,17.1,24.1,35.9,48.9,36.0,0.0,999.9,0,0,12,0,116,0,41,0,169,646
7,2013,11,03,2013-11-03,49.4,43.7,1013.0,8.8,12.0,24.1,28.9,60.1,42.1,0.05,999.9,0,0,8,0,118,0,12,0,138,415
4,2013,11,28,2013-11-28,40.1,28.4,1014.2,9.4,14.9,24.1,35.9,60.1,30.0,1.86,999.9,0,0,4,0,103,0,17,0,124,429
6,2019,11,30,2019-11-30,35.0,18.3,1013.2,10.0,15.8,24.1,29.9,42.1,30.9,0.0,999.9,0,0,7,0,128,2,18,2,153,465
5,2016,11,11,2016-11-11,54.9,41.0,1003.5,10.0,16.0,24.1,34.0,63.0,46.9,0.0,999.9,0,0,24,0,115,0,27,0,168,665
2,2016,11,22,2016-11-22,37.7,21.4,1009.0,10.0,15.1,24.1,33.0,43.0,34.0,0.0,999.9,0,0,10,0,105,0,44,0,162,765
1,2013,11,18,2013-11-18,55.9,53.7,1006.1,5.0,13.5,24.1,35.0,60.8,51.1,0.23,999.9,1,1,13,0,120,0,36,1,169,611
1,2019,11,25,2019-11-25,45.4,36.5,1004.1,10.0,12.8,24.1,33.0,57.9,41.0,0.4,999.9,0,0,16,0,136,1,27,1,179,641
5,2013,11,01,2013-11-01,62.3,59.7,1008.7,6.3,18.2,24.1,34.0,66.0,45.0,0.01,999.9,0,0,14,0,149,0,46,0,209,710
4,2015,11,12,2015-11-12,52.5,49.0,1011.3,7.3,11.5,24.1,29.9,59.0,51.1,0.17,999.9,0,0,9,0,97,1,33,1,139,637
5,2015,11,06,2015-11-06,62.3,60.4,1020.6,4.3,11.3,24.1,34.0,66.9,52.0,0.14,999.9,1,0,18,0,81,1,35,1,134,616
2,2019,11,12,2019-11-12,53.9,50.4,1009.5,8.4,13.1,24.1,35.9,60.1,33.1,0.0,999.9,0,0,8,0,125,0,39,0,172,595
6,2015,11,14,2015-11-14,49.0,29.0,1009.4,10.0,18.7,24.1,35.9,61.0,43.0,0.0,999.9,0,0,6,0,105,0,32,0,143,613
1,2014,11,17,2014-11-17,52.1,48.9,1014.6,6.5,9.5,24.1,35.0,61.0,45.0,0.09,999.9,0,0,11,0,98,1,58,1,167,666
2,2020,11,03,2020-11-03,44.0,25.1,1013.0,10.0,17.2,24.1,39.0,48.0,37.0,0.0,999.9,1,0,17,0,81,1,19,1,117,285
5,2018,11,23,2018-11-23,23.0,11.1,1031.4,9.7,13.1,25.1,33.0,30.9,19.0,0.0,999.9,0,0,5,1,94,0,25,1,124,476
1,2014,11,03,2014-11-03,44.6,20.6,1012.6,10.0,18.9,25.1,35.9,52.0,37.0,0.66,999.9,0,0,14,3,117,0,26,3,157,625
7,2018,11,11,2018-11-11,39.9,21.2,1022.8,10.0,13.7,25.1,31.1,44.1,37.0,0.31,999.9,0,0,10,0,104,1,21,1,135,500
2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,16,0,114,0,39,0,169,648
1,2020,11,16,2020-11-16,54.9,41.5,1010.3,9.4,16.9,25.1,36.9,61.0,50.0,0.24,999.9,1,0,15,1,86,1,29,2,130,305
1,2015,11,23,2015-11-23,45.2,35.2,1010.0,8.5,17.4,25.1,34.0,57.0,39.9,1.68,999.9,0,0,8,0,105,1,38,1,151,704
5,2019,11,08,2019-11-08,42.7,31.3,1014.8,10.0,15.7,25.1,38.1,60.1,34.0,0.11,999.9,0,0,9,0,128,0,36,0,173,676
1,2016,11,07,2016-11-07,47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54.0,43.0,0.35,999.9,0,0,15,0,139,1,38,1,198,699
5,2015,11,13,2015-11-13,58.3,47.5,1000.3,9.8,16.9,25.1,34.0,61.0,51.1,0.07,999.9,0,0,16,0,98,0,30,0,144,677
1,2020,11,30,2020-11-30,52.7,49.4,1016.9,8.3,13.2,25.1,33.0,57.9,37.9,0.0,999.9,1,0,9,0,80,1,33,1,122,301
3,2016,11,16,2016-11-16,54.4,49.5,1006.4,8.0,12.8,25.1,32.1,59.0,51.1,0.5,999.9,0,0,16,0,107,0,40,0,163,705
7,2014,11,23,2014-11-23,52.6,41.5,1021.4,8.9,18.3,26.0,35.0,57.9,48.0,0.0,999.9,0,0,6,0,105,0,18,0,129,425
1,2019,11,18,2019-11-18,48.4,44.7,1006.8,3.6,21.7,26.0,35.9,51.1,39.0,0.07,999.9,0,0,16,0,142,0,73,0,231,743
7,2013,11,10,2013-11-10,52.5,39.7,1013.4,10.0,13.0,26.0,35.9,60.1,37.9,0.0,999.9,0,0,7,1,73,0,23,1,103,474
2,2014,11,18,2014-11-18,48.9,39.6,1004.5,7.8,17.1,26.0,38.1,63.0,34.0,2.91,999.9,0,0,5,0,97,0,47,0,149,712
2,2018,11,13,2018-11-13,51.9,46.5,1020.7,5.8,16.9,26.0,39.0,61.0,37.0,0.13,999.9,0,0,9,0,118,0,35,0,162,754
1,2014,11,24,2014-11-24,54.8,52.5,1014.5,4.5,15.5,27.0,34.0,61.0,46.9,0.0,999.9,0,1,7,1,107,1,41,3,155,722
4,2014,11,27,2014-11-27,41.8,36.7,1008.0,8.6,13.8,27.0,39.0,48.2,37.4,1.86,999.9,0,0,7,0,104,0,16,0,127,378
1,2016,11,21,2016-11-21,38.8,23.3,998.3,10.0,21.2,27.0,39.0,51.1,37.0,0.07,999.9,0,0,13,0,98,1,29,1,141,684
7,2016,11,20,2016-11-20,47.0,42.3,996.0,5.5,14.4,27.0,36.9,50.0,41.0,0.13,999.9,1,0,7,0,118,0,44,0,169,529
1,2013,11,25,2013-11-25,27.0,4.4,1025.3,10.0,15.4,27.0,39.0,36.0,23.0,0.0,999.9,0,0,9,0,115,1,41,1,165,710
6,2014,11,22,2014-11-22,37.1,19.7,1028.3,10.0,15.9,28.0,34.0,48.0,28.0,0.0,999.9,0,0,8,0,128,0,34,0,170,512
6,2019,11,16,2019-11-16,39.7,24.5,1026.2,10.0,18.4,28.0,35.0,55.0,34.0,0.03,999.9,0,0,8,1,115,2,37,3,160,527
7,2013,11,24,2013-11-24,30.5,9.2,1011.1,10.0,18.3,28.0,47.0,52.0,26.1,0.01,999.9,0,0,3,0,92,2,29,2,124,494
6,2014,11,01,2014-11-01,53.0,46.9,1009.0,8.8,18.8,28.9,41.0,57.9,42.1,0.08,999.9,0,0,8,0,137,1,57,1,202,656
3,2015,11,11,2015-11-11,56.1,53.7,1005.8,4.0,20.5,28.9,38.1,61.0,50.0,0.72,999.9,0,0,8,0,92,0,29,0,129,530
7,2018,11,25,2018-11-25,47.7,45.7,1008.4,6.1,15.9,28.9,40.0,51.8,45.0,0.57,999.9,0,0,7,0,128,0,10,0,145,483
2,2018,11,27,2018-11-27,46.9,42.2,993.6,7.2,19.3,28.9,39.0,51.1,42.1,0.57,999.9,0,0,11,0,107,0,35,0,153,609
5,2019,11,29,2019-11-29,40.5,30.5,1015.6,10.0,20.1,28.9,44.1,55.0,37.9,0.09,999.9,0,0,7,0,87,1,24,1,118,425
5,2012,11,09,2012-11-09,43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36.0,0.17,3.9,0,0,10,0,88,0,52,0,150,688
4,2019,11,28,2019-11-28,47.2,41.0,1000.4,8.9,20.5,31.1,44.1,55.0,39.0,0.09,999.9,0,0,8,0,88,0,14,0,110,374
7,2017,11,19,2017-11-19,54.8,50.4,998.1,7.8,16.8,31.1,41.0,59.0,44.1,0.0,999.9,0,0,10,0,137,0,30,0,177,573
5,2018,11,16,2018-11-16,42.8,39.1,1005.0,5.5,19.0,31.1,42.9,53.1,35.1,1.16,999.9,0,0,9,0,119,0,40,0,168,720
6,2018,11,10,2018-11-10,52.2,44.9,1009.3,7.5,19.1,32.1,44.1,62.1,39.0,1.32,999.9,0,0,5,2,127,2,23,4,155,606
6,2018,11,03,2018-11-03,59.7,55.6,1008.9,5.4,19.2,32.1,38.1,64.0,54.0,0.46,999.9,0,0,14,0,141,2,31,2,186,656
5,2019,11,01,2019-11-01,58.7,48.7,1011.6,8.4,20.2,32.1,53.0,66.9,50.0,0.23,999.9,0,0,16,0,162,0,56,0,234,782
3,2013,11,27,2013-11-27,53.3,51.9,1009.8,5.2,20.0,32.1,42.9,59.0,46.0,0.15,999.9,0,1,5,0,132,3,77,4,214,742
3,2014,11,26,2014-11-26,48.0,41.1,1018.0,6.7,11.9,32.1,46.0,59.0,44.1,0.01,999.9,0,0,12,0,87,0,86,0,185,742
7,2014,11,02,2014-11-02,43.5,38.4,1001.3,6.3,32.8,39.0,55.0,55.0,37.0,1.15,999.9,0,0,7,0,99,0,30,0,136,532
4,2012,11,08,2012-11-08,41.2,35.1,1006.4,5.1,15.2,41.0,59.1,55.9,30.2,2.45,999.9,0,0,5,0,56,0,38,0,99,550
3,2012,11,07,2012-11-07,37.1,27.1,1014.6,7.3,10.1,42.0,55.9,48.2,30.9,0.0,999.9,1,0,5,0,127,0,68,0,200,718
4,2014,11,13,2014-11-13,49.8,41.1,1015.5,8.6,8.4,999.9,999.9,68.0,45.0,0.0,999.9,1,0,11,2,102,1,46,3,159,696
1,2020,12,14,2020-12-14,44.0,39.4,1013.2,8.9,6.3,12,999.9,57.0,39.9,0.0,999.9,1,0,5,1,84,0,23,1,112,250
5,2020,12,11,2020-12-11,41.5,35.7,1022.4,10.0,5.8,12,999.9,54.0,27.0,0.0,999.9,0,1,19,0,112,0,27,1,158,347
1,2020,12,21,2020-12-21,42.3,39.9,1010.9,8.2,7.9,13,999.9,48.9,26.1,0.28,999.9,1,0,7,0,54,0,18,0,79,268
3,2020,12,09,2020-12-09,35.4,26.2,1007.9,9.6,9.2,13,25.1,44.1,30.0,0.01,999.9,1,0,10,0,90,2,14,2,114,280
6,2020,12,12,2020-12-12,52.1,50.0,1021.2,8.6,7,14,999.9,57.9,48.0,0.0,999.9,1,0,11,2,79,1,23,3,113,285
1,2020,12,28,2020-12-28,43.0,36.2,1024.8,10.0,9.5,14,999.9,52.0,26.1,0.0,999.9,0,0,11,0,64,0,10,0,85,217
